Subject,BlockNo,TrialNo,Valence,Matchness,ACC,RT,Identity,ExpNo,Self_ref
4101,1,2,0,0,1,827,Self,Exp4a,Implicit
4101,1,3,2,0,1,637,Self,Exp4a,Implicit
4101,1,4,1,0,1,745,Self,Exp4a,Implicit
4101,1,5,1,1,1,638,Self,Exp4a,Implicit
4101,1,6,2,1,1,769,Other,Exp4a,Implicit
4101,1,7,0,1,1,681,Self,Exp4a,Implicit
4101,1,8,0,0,1,741,Other,Exp4a,Implicit
4101,1,9,1,0,1,901,Other,Exp4a,Implicit
4101,1,10,0,1,1,765,Other,Exp4a,Implicit
4101,1,11,1,1,0,1071,Other,Exp4a,Implicit
4101,1,12,2,1,1,569,Self,Exp4a,Implicit
4101,1,13,0,0,1,877,Self,Exp4a,Implicit
4101,1,14,1,0,1,929,Self,Exp4a,Implicit
4101,1,15,2,0,0,941,Other,Exp4a,Implicit
4101,1,16,0,1,1,795,Self,Exp4a,Implicit
4101,1,17,1,1,1,785,Self,Exp4a,Implicit
4101,1,18,0,1,1,988,Other,Exp4a,Implicit
4101,1,19,2,0,1,679,Self,Exp4a,Implicit
4101,1,21,1,0,1,695,Other,Exp4a,Implicit
4101,1,22,2,1,1,677,Other,Exp4a,Implicit
4101,1,23,2,1,1,539,Self,Exp4a,Implicit
4101,1,24,0,0,1,715,Other,Exp4a,Implicit
4101,1,25,0,1,1,771,Self,Exp4a,Implicit
4101,1,26,2,1,0,623,Other,Exp4a,Implicit
4101,1,27,0,0,1,917,Other,Exp4a,Implicit
4101,1,28,2,1,1,631,Self,Exp4a,Implicit
4101,1,29,1,0,1,825,Other,Exp4a,Implicit
4101,1,31,1,1,1,574,Other,Exp4a,Implicit
4101,1,32,1,1,0,680,Self,Exp4a,Implicit
4101,1,33,1,0,1,762,Self,Exp4a,Implicit
4101,1,34,2,0,1,795,Self,Exp4a,Implicit
4101,1,35,0,0,1,715,Self,Exp4a,Implicit
4101,1,36,0,1,1,1073,Other,Exp4a,Implicit
4101,1,37,0,0,1,723,Self,Exp4a,Implicit
4101,1,38,1,0,1,629,Self,Exp4a,Implicit
4101,1,39,0,0,1,709,Other,Exp4a,Implicit
4101,1,40,2,0,1,663,Self,Exp4a,Implicit
4101,1,41,1,1,1,761,Other,Exp4a,Implicit
4101,1,42,1,0,1,659,Other,Exp4a,Implicit
4101,1,43,2,1,1,868,Other,Exp4a,Implicit
4101,1,44,0,1,1,1002,Other,Exp4a,Implicit
4101,1,45,0,1,1,568,Self,Exp4a,Implicit
4101,1,46,2,1,1,642,Self,Exp4a,Implicit
4101,1,47,2,0,1,598,Other,Exp4a,Implicit
4101,1,48,1,1,0,567,Self,Exp4a,Implicit
4101,1,49,2,1,1,553,Other,Exp4a,Implicit
4101,1,51,0,0,1,647,Other,Exp4a,Implicit
4101,1,52,0,1,1,595,Self,Exp4a,Implicit
4101,1,53,1,1,1,641,Self,Exp4a,Implicit
4101,1,54,2,0,0,615,Other,Exp4a,Implicit
4101,1,55,1,0,1,810,Self,Exp4a,Implicit
4101,1,56,2,0,1,693,Self,Exp4a,Implicit
4101,1,57,2,1,0,684,Self,Exp4a,Implicit
4101,1,58,0,1,1,860,Other,Exp4a,Implicit
4101,1,59,1,0,1,710,Other,Exp4a,Implicit
4101,1,60,0,0,1,710,Self,Exp4a,Implicit
4101,2,1,1,1,1,946,Other,Exp4a,Implicit
4101,2,2,1,0,1,568,Self,Exp4a,Implicit
4101,2,3,1,1,1,700,Self,Exp4a,Implicit
4101,2,4,0,1,1,840,Other,Exp4a,Implicit
4101,2,5,1,0,1,768,Other,Exp4a,Implicit
4101,2,6,0,1,1,622,Self,Exp4a,Implicit
4101,2,7,0,0,1,760,Self,Exp4a,Implicit
4101,2,9,2,1,1,802,Other,Exp4a,Implicit
4101,2,10,2,1,1,681,Self,Exp4a,Implicit
4101,2,11,0,0,1,1035,Other,Exp4a,Implicit
4101,2,12,2,0,1,682,Self,Exp4a,Implicit
4101,2,14,0,0,0,638,Other,Exp4a,Implicit
4101,2,15,2,1,1,564,Self,Exp4a,Implicit
4101,2,16,1,1,1,540,Self,Exp4a,Implicit
4101,2,17,0,1,1,560,Self,Exp4a,Implicit
4101,2,18,0,1,0,600,Other,Exp4a,Implicit
4101,2,19,1,0,1,588,Self,Exp4a,Implicit
4101,2,20,0,0,1,620,Self,Exp4a,Implicit
4101,2,21,2,0,1,760,Self,Exp4a,Implicit
4101,2,22,2,1,1,554,Other,Exp4a,Implicit
4101,2,23,1,0,1,628,Other,Exp4a,Implicit
4101,2,24,2,0,1,527,Other,Exp4a,Implicit
4101,2,25,0,0,1,694,Other,Exp4a,Implicit
4101,2,26,0,1,1,767,Other,Exp4a,Implicit
4101,2,27,0,1,1,586,Self,Exp4a,Implicit
4101,2,28,1,1,1,624,Self,Exp4a,Implicit
4101,2,29,2,1,1,480,Self,Exp4a,Implicit
4101,2,30,1,0,1,614,Self,Exp4a,Implicit
4101,2,31,2,0,1,668,Self,Exp4a,Implicit
4101,2,32,1,0,1,832,Other,Exp4a,Implicit
4101,2,33,2,1,1,806,Other,Exp4a,Implicit
4101,2,34,1,1,1,932,Other,Exp4a,Implicit
4101,2,35,2,0,1,642,Other,Exp4a,Implicit
4101,2,36,0,0,0,546,Self,Exp4a,Implicit
4101,2,37,1,1,1,713,Other,Exp4a,Implicit
4101,2,38,1,0,1,587,Other,Exp4a,Implicit
4101,2,39,0,1,1,740,Self,Exp4a,Implicit
4101,2,40,2,1,1,668,Other,Exp4a,Implicit
4101,2,41,1,0,1,706,Self,Exp4a,Implicit
4101,2,42,1,1,1,932,Self,Exp4a,Implicit
4101,2,43,0,1,1,642,Other,Exp4a,Implicit
4101,2,44,2,0,1,666,Self,Exp4a,Implicit
4101,2,45,2,1,1,672,Self,Exp4a,Implicit
4101,2,46,0,0,1,544,Other,Exp4a,Implicit
4101,2,47,0,0,1,694,Self,Exp4a,Implicit
4101,2,48,2,0,1,830,Other,Exp4a,Implicit
4101,2,49,2,0,1,607,Other,Exp4a,Implicit
4101,2,50,0,1,1,519,Self,Exp4a,Implicit
4101,2,51,1,0,0,759,Other,Exp4a,Implicit
4101,2,52,0,0,1,699,Self,Exp4a,Implicit
4101,2,53,2,1,1,693,Other,Exp4a,Implicit
4101,2,54,0,1,1,576,Other,Exp4a,Implicit
4101,2,55,2,0,1,1014,Self,Exp4a,Implicit
4101,2,56,1,1,1,716,Self,Exp4a,Implicit
4101,2,57,0,0,1,596,Other,Exp4a,Implicit
4101,2,58,2,1,1,786,Self,Exp4a,Implicit
4101,2,59,1,0,1,718,Self,Exp4a,Implicit
4101,2,60,1,1,0,1070,Other,Exp4a,Implicit
4101,3,1,1,1,1,651,Self,Exp4a,Implicit
4101,3,2,2,0,1,554,Other,Exp4a,Implicit
4101,3,3,0,0,1,626,Self,Exp4a,Implicit
4101,3,4,1,0,1,826,Other,Exp4a,Implicit
4101,3,5,0,0,1,752,Other,Exp4a,Implicit
4101,3,6,2,1,1,505,Self,Exp4a,Implicit
4101,3,7,1,0,1,623,Self,Exp4a,Implicit
4101,3,8,1,1,1,855,Other,Exp4a,Implicit
4101,3,9,0,1,1,735,Self,Exp4a,Implicit
4101,3,10,2,0,1,641,Self,Exp4a,Implicit
4101,3,11,0,1,1,737,Other,Exp4a,Implicit
4101,3,12,2,1,1,635,Other,Exp4a,Implicit
4101,3,13,1,1,1,543,Self,Exp4a,Implicit
4101,3,14,2,0,1,707,Self,Exp4a,Implicit
4101,3,15,1,0,1,856,Other,Exp4a,Implicit
4101,3,16,0,0,0,568,Self,Exp4a,Implicit
4101,3,17,1,1,0,604,Other,Exp4a,Implicit
4101,3,18,0,1,1,570,Self,Exp4a,Implicit
4101,3,19,1,0,1,648,Self,Exp4a,Implicit
4101,3,20,0,0,1,855,Other,Exp4a,Implicit
4101,3,21,2,1,1,507,Self,Exp4a,Implicit
4101,3,22,0,1,1,621,Other,Exp4a,Implicit
4101,3,23,2,0,1,807,Other,Exp4a,Implicit
4101,3,24,2,1,1,663,Other,Exp4a,Implicit
4101,3,25,1,0,1,723,Other,Exp4a,Implicit
4101,3,26,0,0,1,711,Other,Exp4a,Implicit
4101,3,27,1,0,1,859,Self,Exp4a,Implicit
4101,3,29,2,0,1,749,Other,Exp4a,Implicit
4101,3,30,0,1,1,682,Other,Exp4a,Implicit
4101,3,31,0,1,1,594,Self,Exp4a,Implicit
4101,3,32,0,0,1,653,Self,Exp4a,Implicit
4101,3,33,2,1,1,645,Self,Exp4a,Implicit
4101,3,34,2,1,1,673,Other,Exp4a,Implicit
4101,3,35,1,1,1,779,Self,Exp4a,Implicit
4101,3,36,1,1,1,931,Other,Exp4a,Implicit
4101,3,37,2,1,1,795,Self,Exp4a,Implicit
4101,3,38,0,0,1,667,Other,Exp4a,Implicit
4101,3,39,1,1,1,573,Other,Exp4a,Implicit
4101,3,40,1,1,1,605,Self,Exp4a,Implicit
4101,3,41,0,1,1,645,Self,Exp4a,Implicit
4101,3,42,1,0,1,663,Self,Exp4a,Implicit
4101,3,43,0,1,1,825,Other,Exp4a,Implicit
4101,3,44,0,0,1,941,Self,Exp4a,Implicit
4101,3,45,2,0,1,751,Self,Exp4a,Implicit
4101,3,46,1,0,1,907,Other,Exp4a,Implicit
4101,3,47,2,0,1,771,Other,Exp4a,Implicit
4101,3,48,2,1,1,981,Other,Exp4a,Implicit
4101,3,49,0,1,1,657,Other,Exp4a,Implicit
4101,3,50,1,1,1,619,Self,Exp4a,Implicit
4101,3,51,2,1,1,561,Other,Exp4a,Implicit
4101,3,52,1,0,1,657,Self,Exp4a,Implicit
4101,3,53,2,0,1,683,Self,Exp4a,Implicit
4101,3,54,2,0,1,699,Other,Exp4a,Implicit
4101,3,55,0,0,1,763,Self,Exp4a,Implicit
4101,3,56,0,1,1,699,Self,Exp4a,Implicit
4101,3,57,1,1,1,598,Other,Exp4a,Implicit
4101,3,58,1,0,1,612,Other,Exp4a,Implicit
4101,3,59,0,0,1,542,Other,Exp4a,Implicit
4101,3,60,2,1,1,615,Self,Exp4a,Implicit
4101,4,1,0,0,1,821,Other,Exp4a,Implicit
4101,4,2,0,1,1,695,Other,Exp4a,Implicit
4101,4,3,0,0,1,667,Self,Exp4a,Implicit
4101,4,4,0,1,1,592,Self,Exp4a,Implicit
4101,4,5,2,1,1,768,Other,Exp4a,Implicit
4101,4,6,1,1,1,564,Self,Exp4a,Implicit
4101,4,7,2,1,1,494,Self,Exp4a,Implicit
4101,4,8,2,0,1,600,Other,Exp4a,Implicit
4101,4,9,1,0,1,811,Other,Exp4a,Implicit
4101,4,10,1,1,1,719,Other,Exp4a,Implicit
4101,4,11,1,0,1,593,Self,Exp4a,Implicit
4101,4,12,2,0,1,685,Self,Exp4a,Implicit
4101,4,13,2,1,1,709,Other,Exp4a,Implicit
4101,4,14,0,0,1,623,Self,Exp4a,Implicit
4101,4,15,2,0,1,569,Other,Exp4a,Implicit
4101,4,16,0,1,1,617,Other,Exp4a,Implicit
4101,4,17,1,1,1,814,Other,Exp4a,Implicit
4101,4,18,0,1,1,534,Self,Exp4a,Implicit
4101,4,19,1,0,1,718,Self,Exp4a,Implicit
4101,4,20,2,1,1,534,Self,Exp4a,Implicit
4101,4,21,0,0,1,594,Other,Exp4a,Implicit
4101,4,22,2,0,1,980,Self,Exp4a,Implicit
4101,4,23,1,0,1,621,Other,Exp4a,Implicit
4101,4,24,1,1,1,563,Self,Exp4a,Implicit
4101,4,25,2,0,1,615,Other,Exp4a,Implicit
4101,4,26,0,1,1,955,Other,Exp4a,Implicit
4101,4,27,0,1,1,587,Self,Exp4a,Implicit
4101,4,28,1,1,1,815,Self,Exp4a,Implicit
4101,4,29,0,0,1,556,Other,Exp4a,Implicit
4101,4,30,1,0,1,616,Other,Exp4a,Implicit
4101,4,31,2,1,1,700,Other,Exp4a,Implicit
4101,4,32,0,0,1,820,Self,Exp4a,Implicit
4101,4,33,1,0,1,778,Self,Exp4a,Implicit
4101,4,34,2,1,1,622,Self,Exp4a,Implicit
4101,4,36,2,0,1,652,Self,Exp4a,Implicit
4101,4,37,1,1,1,920,Other,Exp4a,Implicit
4101,4,38,0,1,1,643,Self,Exp4a,Implicit
4101,4,39,2,1,1,843,Other,Exp4a,Implicit
4101,4,40,2,0,0,841,Self,Exp4a,Implicit
4101,4,41,0,0,1,875,Other,Exp4a,Implicit
4101,4,42,2,0,0,930,Other,Exp4a,Implicit
4101,4,43,2,1,1,502,Self,Exp4a,Implicit
4101,4,44,0,1,1,664,Other,Exp4a,Implicit
4101,4,45,1,0,1,950,Other,Exp4a,Implicit
4101,4,46,1,0,1,744,Self,Exp4a,Implicit
4101,4,48,1,1,1,716,Self,Exp4a,Implicit
4101,4,49,0,1,1,432,Self,Exp4a,Implicit
4101,4,50,2,0,1,628,Self,Exp4a,Implicit
4101,4,51,0,0,1,830,Self,Exp4a,Implicit
4101,4,52,1,0,1,643,Self,Exp4a,Implicit
4101,4,53,1,1,1,543,Self,Exp4a,Implicit
4101,4,54,0,1,1,928,Other,Exp4a,Implicit
4101,4,55,0,0,1,716,Other,Exp4a,Implicit
4101,4,56,1,1,0,966,Other,Exp4a,Implicit
4101,4,57,1,0,1,606,Other,Exp4a,Implicit
4101,4,58,2,1,1,556,Self,Exp4a,Implicit
4101,4,59,2,1,1,712,Other,Exp4a,Implicit
4101,4,60,2,0,1,776,Other,Exp4a,Implicit
4101,5,1,2,0,1,694,Other,Exp4a,Implicit
4101,5,2,2,1,1,748,Other,Exp4a,Implicit
4101,5,3,1,1,1,636,Other,Exp4a,Implicit
4101,5,4,0,1,1,712,Other,Exp4a,Implicit
4101,5,5,0,0,1,674,Self,Exp4a,Implicit
4101,5,6,1,0,1,722,Self,Exp4a,Implicit
4101,5,7,0,0,0,740,Other,Exp4a,Implicit
4101,5,8,2,0,0,880,Self,Exp4a,Implicit
4101,5,9,1,1,1,536,Self,Exp4a,Implicit
4101,5,10,2,1,1,603,Self,Exp4a,Implicit
4101,5,11,0,1,1,597,Self,Exp4a,Implicit
4101,5,12,1,0,1,808,Other,Exp4a,Implicit
4101,5,13,2,0,1,658,Self,Exp4a,Implicit
4101,5,14,1,1,1,672,Self,Exp4a,Implicit
4101,5,15,2,1,1,574,Self,Exp4a,Implicit
4101,5,16,1,0,1,536,Other,Exp4a,Implicit
4101,5,17,1,1,1,968,Other,Exp4a,Implicit
4101,5,18,0,0,1,606,Self,Exp4a,Implicit
4101,5,19,1,0,1,564,Self,Exp4a,Implicit
4101,5,20,0,1,1,488,Self,Exp4a,Implicit
4101,5,21,2,0,1,606,Other,Exp4a,Implicit
4101,5,22,0,0,1,574,Other,Exp4a,Implicit
4101,5,23,2,1,1,703,Other,Exp4a,Implicit
4101,5,24,0,1,1,713,Other,Exp4a,Implicit
4101,5,25,0,1,1,511,Other,Exp4a,Implicit
4101,5,26,2,0,1,563,Other,Exp4a,Implicit
4101,5,27,0,0,1,737,Self,Exp4a,Implicit
4101,5,28,0,0,1,976,Other,Exp4a,Implicit
4101,5,29,2,0,1,792,Self,Exp4a,Implicit
4101,5,30,1,0,1,738,Self,Exp4a,Implicit
4101,5,31,2,1,1,740,Self,Exp4a,Implicit
4101,5,32,0,1,1,486,Self,Exp4a,Implicit
4101,5,33,1,1,1,426,Self,Exp4a,Implicit
4101,5,34,1,0,1,566,Other,Exp4a,Implicit
4101,5,35,1,1,1,808,Other,Exp4a,Implicit
4101,5,36,2,1,1,549,Other,Exp4a,Implicit
4101,5,37,2,0,1,599,Other,Exp4a,Implicit
4101,5,38,2,0,1,693,Self,Exp4a,Implicit
4101,5,39,0,0,1,607,Other,Exp4a,Implicit
4101,5,40,0,1,1,617,Other,Exp4a,Implicit
4101,5,41,2,1,1,731,Self,Exp4a,Implicit
4101,5,42,0,1,1,454,Self,Exp4a,Implicit
4101,5,43,0,0,1,682,Self,Exp4a,Implicit
4101,5,44,1,1,0,644,Self,Exp4a,Implicit
4101,5,45,1,0,1,812,Self,Exp4a,Implicit
4101,5,46,1,0,1,564,Other,Exp4a,Implicit
4101,5,47,2,1,1,682,Other,Exp4a,Implicit
4101,5,48,1,1,0,750,Other,Exp4a,Implicit
4101,5,49,1,0,1,603,Other,Exp4a,Implicit
4101,5,50,2,1,1,545,Self,Exp4a,Implicit
4101,5,51,1,1,1,419,Self,Exp4a,Implicit
4101,5,52,2,0,1,687,Self,Exp4a,Implicit
4101,5,53,1,0,1,721,Self,Exp4a,Implicit
4101,5,54,2,1,1,771,Other,Exp4a,Implicit
4101,5,55,0,1,1,753,Self,Exp4a,Implicit
4101,5,57,2,0,1,626,Other,Exp4a,Implicit
4101,5,58,0,0,1,774,Self,Exp4a,Implicit
4101,5,59,0,0,1,581,Other,Exp4a,Implicit
4101,5,60,1,1,1,620,Other,Exp4a,Implicit
4101,6,1,1,1,1,521,Self,Exp4a,Implicit
4101,6,2,2,0,1,528,Other,Exp4a,Implicit
4101,6,3,2,1,1,568,Other,Exp4a,Implicit
4101,6,4,0,1,1,504,Other,Exp4a,Implicit
4101,6,5,1,0,1,555,Other,Exp4a,Implicit
4101,6,6,0,0,1,669,Self,Exp4a,Implicit
4101,6,7,0,1,1,445,Self,Exp4a,Implicit
4101,6,8,0,0,1,585,Other,Exp4a,Implicit
4101,6,9,2,0,1,719,Self,Exp4a,Implicit
4101,6,10,1,0,1,689,Self,Exp4a,Implicit
4101,6,11,2,1,1,601,Self,Exp4a,Implicit
4101,6,12,1,1,0,565,Other,Exp4a,Implicit
4101,6,13,1,1,1,525,Self,Exp4a,Implicit
4101,6,14,1,0,1,845,Self,Exp4a,Implicit
4101,6,15,0,0,1,627,Other,Exp4a,Implicit
4101,6,16,2,1,1,663,Self,Exp4a,Implicit
4101,6,17,2,1,1,695,Other,Exp4a,Implicit
4101,6,18,2,0,1,663,Other,Exp4a,Implicit
4101,6,19,0,1,1,509,Self,Exp4a,Implicit
4101,6,20,1,0,1,571,Other,Exp4a,Implicit
4101,6,21,0,1,0,793,Other,Exp4a,Implicit
4101,6,22,2,0,1,813,Self,Exp4a,Implicit
4101,6,23,0,0,1,629,Self,Exp4a,Implicit
4101,6,24,1,1,1,569,Other,Exp4a,Implicit
4101,6,25,1,1,1,523,Self,Exp4a,Implicit
4101,6,26,1,1,1,871,Other,Exp4a,Implicit
4101,6,27,2,0,1,863,Self,Exp4a,Implicit
4101,6,28,1,0,1,627,Other,Exp4a,Implicit
4101,6,29,0,1,1,679,Self,Exp4a,Implicit
4101,6,30,2,1,1,772,Other,Exp4a,Implicit
4101,6,31,2,0,1,592,Other,Exp4a,Implicit
4101,6,32,0,1,1,767,Other,Exp4a,Implicit
4101,6,33,1,0,1,688,Self,Exp4a,Implicit
4101,6,34,0,0,1,935,Other,Exp4a,Implicit
4101,6,35,0,0,1,561,Self,Exp4a,Implicit
4101,6,36,2,1,1,445,Self,Exp4a,Implicit
4101,6,37,1,0,1,699,Self,Exp4a,Implicit
4101,6,38,0,1,1,935,Other,Exp4a,Implicit
4101,6,39,2,0,1,677,Other,Exp4a,Implicit
4101,6,40,0,0,1,653,Other,Exp4a,Implicit
4101,6,41,2,1,1,717,Other,Exp4a,Implicit
4101,6,42,1,1,1,671,Other,Exp4a,Implicit
4101,6,43,2,1,1,518,Self,Exp4a,Implicit
4101,6,44,2,0,1,658,Self,Exp4a,Implicit
4101,6,45,1,1,1,536,Self,Exp4a,Implicit
4101,6,46,0,1,1,532,Self,Exp4a,Implicit
4101,6,47,0,0,1,623,Self,Exp4a,Implicit
4101,6,48,1,0,1,565,Other,Exp4a,Implicit
4101,6,49,1,1,1,627,Other,Exp4a,Implicit
4101,6,50,2,0,1,633,Self,Exp4a,Implicit
4101,6,51,2,1,1,657,Other,Exp4a,Implicit
4101,6,52,0,1,1,713,Other,Exp4a,Implicit
4101,6,53,0,1,1,573,Self,Exp4a,Implicit
4101,6,54,0,0,1,602,Self,Exp4a,Implicit
4101,6,55,0,0,0,485,Other,Exp4a,Implicit
4101,6,56,2,0,1,562,Other,Exp4a,Implicit
4101,6,57,2,1,1,474,Self,Exp4a,Implicit
4101,6,58,1,0,1,770,Other,Exp4a,Implicit
4101,6,59,1,0,1,836,Self,Exp4a,Implicit
4101,6,60,1,1,1,672,Self,Exp4a,Implicit
4110,1,1,2,1,0,947,Other,Exp4a,Implicit
4110,1,2,1,0,1,887,Self,Exp4a,Implicit
4110,1,3,0,0,1,673,Other,Exp4a,Implicit
4110,1,4,0,0,0,483,Self,Exp4a,Implicit
4110,1,5,0,1,1,791,Self,Exp4a,Implicit
4110,1,6,2,0,1,924,Other,Exp4a,Implicit
4110,1,7,2,0,1,814,Self,Exp4a,Implicit
4110,1,8,1,1,1,514,Self,Exp4a,Implicit
4110,1,9,1,0,1,616,Other,Exp4a,Implicit
4110,1,10,0,1,0,648,Other,Exp4a,Implicit
4110,1,11,2,1,0,840,Self,Exp4a,Implicit
4110,1,12,1,1,1,595,Other,Exp4a,Implicit
4110,1,13,0,0,1,1049,Self,Exp4a,Implicit
4110,1,14,2,1,1,495,Self,Exp4a,Implicit
4110,1,15,1,1,0,583,Self,Exp4a,Implicit
4110,1,16,0,1,1,453,Self,Exp4a,Implicit
4110,1,17,0,1,0,1034,Other,Exp4a,Implicit
4110,1,19,1,1,0,642,Other,Exp4a,Implicit
4110,1,20,2,0,0,371,Other,Exp4a,Implicit
4110,1,21,1,0,1,843,Other,Exp4a,Implicit
4110,1,22,2,1,0,601,Other,Exp4a,Implicit
4110,1,23,1,0,0,763,Self,Exp4a,Implicit
4110,1,24,0,0,1,732,Other,Exp4a,Implicit
4110,1,25,1,1,0,652,Self,Exp4a,Implicit
4110,1,26,2,1,1,478,Self,Exp4a,Implicit
4110,1,27,2,0,1,768,Other,Exp4a,Implicit
4110,1,28,1,0,0,608,Self,Exp4a,Implicit
4110,1,29,1,1,0,614,Other,Exp4a,Implicit
4110,1,30,0,1,1,613,Self,Exp4a,Implicit
4110,1,31,2,1,0,695,Other,Exp4a,Implicit
4110,1,32,0,0,1,997,Self,Exp4a,Implicit
4110,1,33,1,0,1,819,Other,Exp4a,Implicit
4110,1,34,2,0,0,975,Self,Exp4a,Implicit
4110,1,35,0,0,1,610,Other,Exp4a,Implicit
4110,1,36,0,1,1,862,Other,Exp4a,Implicit
4110,1,37,0,0,1,734,Self,Exp4a,Implicit
4110,1,38,1,1,1,822,Self,Exp4a,Implicit
4110,1,39,2,0,1,618,Other,Exp4a,Implicit
4110,1,40,0,1,1,892,Other,Exp4a,Implicit
4110,1,41,2,1,1,655,Self,Exp4a,Implicit
4110,1,43,2,0,1,1005,Self,Exp4a,Implicit
4110,1,44,1,0,1,789,Other,Exp4a,Implicit
4110,1,45,1,0,1,885,Self,Exp4a,Implicit
4110,1,46,1,1,1,963,Other,Exp4a,Implicit
4110,1,47,0,1,1,579,Self,Exp4a,Implicit
4110,1,49,2,1,1,255,Other,Exp4a,Implicit
4110,1,50,2,0,1,481,Self,Exp4a,Implicit
4110,1,51,1,1,1,595,Other,Exp4a,Implicit
4110,1,52,2,1,0,823,Self,Exp4a,Implicit
4110,1,53,0,1,0,790,Other,Exp4a,Implicit
4110,1,54,0,0,0,550,Self,Exp4a,Implicit
4110,1,55,1,0,1,702,Other,Exp4a,Implicit
4110,1,56,1,0,0,802,Self,Exp4a,Implicit
4110,1,57,1,1,0,318,Self,Exp4a,Implicit
4110,1,58,0,1,1,544,Self,Exp4a,Implicit
4110,1,60,2,0,0,997,Other,Exp4a,Implicit
4110,2,1,1,1,0,827,Other,Exp4a,Implicit
4110,2,2,0,0,1,963,Other,Exp4a,Implicit
4110,2,3,1,1,1,616,Self,Exp4a,Implicit
4110,2,4,2,1,0,694,Other,Exp4a,Implicit
4110,2,5,0,1,1,521,Other,Exp4a,Implicit
4110,2,6,2,0,1,891,Self,Exp4a,Implicit
4110,2,7,2,1,1,787,Self,Exp4a,Implicit
4110,2,8,0,0,1,993,Self,Exp4a,Implicit
4110,2,9,1,0,1,869,Self,Exp4a,Implicit
4110,2,10,1,0,0,1007,Other,Exp4a,Implicit
4110,2,11,0,1,1,827,Self,Exp4a,Implicit
4110,2,12,2,0,1,820,Other,Exp4a,Implicit
4110,2,13,1,1,0,658,Other,Exp4a,Implicit
4110,2,15,0,0,0,1040,Other,Exp4a,Implicit
4110,2,16,2,1,0,1032,Other,Exp4a,Implicit
4110,2,17,2,0,0,508,Other,Exp4a,Implicit
4110,2,18,1,0,1,1001,Self,Exp4a,Implicit
4110,2,19,2,1,1,829,Self,Exp4a,Implicit
4110,2,20,0,1,1,1077,Other,Exp4a,Implicit
4110,2,21,1,1,1,949,Self,Exp4a,Implicit
4110,2,22,2,0,0,895,Self,Exp4a,Implicit
4110,2,23,0,1,1,621,Self,Exp4a,Implicit
4110,2,24,1,0,1,680,Other,Exp4a,Implicit
4110,2,25,2,1,1,272,Other,Exp4a,Implicit
4110,2,26,2,0,0,782,Self,Exp4a,Implicit
4110,2,27,0,1,0,478,Other,Exp4a,Implicit
4110,2,28,1,0,0,204,Self,Exp4a,Implicit
4110,2,30,1,1,0,965,Other,Exp4a,Implicit
4110,2,31,2,0,0,734,Other,Exp4a,Implicit
4110,2,33,0,1,1,776,Self,Exp4a,Implicit
4110,2,34,2,1,1,624,Self,Exp4a,Implicit
4110,2,35,0,0,1,607,Other,Exp4a,Implicit
4110,2,36,1,0,0,543,Other,Exp4a,Implicit
4110,2,37,2,0,1,765,Self,Exp4a,Implicit
4110,2,38,1,1,1,1035,Other,Exp4a,Implicit
4110,2,39,0,1,1,537,Self,Exp4a,Implicit
4110,2,40,0,0,1,769,Other,Exp4a,Implicit
4110,2,41,0,1,0,859,Other,Exp4a,Implicit
4110,2,42,0,0,1,812,Self,Exp4a,Implicit
4110,2,43,2,0,1,1080,Other,Exp4a,Implicit
4110,2,44,1,1,1,576,Self,Exp4a,Implicit
4110,2,45,1,0,0,888,Other,Exp4a,Implicit
4110,2,46,1,0,1,616,Self,Exp4a,Implicit
4110,2,47,2,1,1,1035,Self,Exp4a,Implicit
4110,2,49,1,0,1,449,Self,Exp4a,Implicit
4110,2,50,1,0,1,659,Other,Exp4a,Implicit
4110,2,51,2,0,1,695,Self,Exp4a,Implicit
4110,2,52,0,1,1,721,Other,Exp4a,Implicit
4110,2,53,2,0,1,1044,Other,Exp4a,Implicit
4110,2,54,2,1,0,600,Other,Exp4a,Implicit
4110,2,55,0,0,1,892,Self,Exp4a,Implicit
4110,2,56,0,0,1,806,Other,Exp4a,Implicit
4110,2,57,1,1,1,626,Self,Exp4a,Implicit
4110,2,58,0,1,0,246,Self,Exp4a,Implicit
4110,2,59,2,1,1,589,Self,Exp4a,Implicit
4110,2,60,1,1,1,596,Other,Exp4a,Implicit
4110,3,1,1,0,1,898,Self,Exp4a,Implicit
4110,3,2,2,0,1,642,Other,Exp4a,Implicit
4110,3,3,2,0,1,516,Self,Exp4a,Implicit
4110,3,4,1,1,1,646,Self,Exp4a,Implicit
4110,3,5,0,1,1,693,Self,Exp4a,Implicit
4110,3,6,1,1,0,783,Other,Exp4a,Implicit
4110,3,7,2,1,1,615,Self,Exp4a,Implicit
4110,3,8,0,1,1,551,Other,Exp4a,Implicit
4110,3,9,0,0,0,577,Self,Exp4a,Implicit
4110,3,10,1,0,1,863,Other,Exp4a,Implicit
4110,3,11,2,1,0,911,Other,Exp4a,Implicit
4110,3,13,1,1,1,794,Self,Exp4a,Implicit
4110,3,14,0,1,1,800,Other,Exp4a,Implicit
4110,3,15,2,0,1,913,Other,Exp4a,Implicit
4110,3,16,0,1,1,753,Self,Exp4a,Implicit
4110,3,17,0,0,1,897,Self,Exp4a,Implicit
4110,3,18,1,1,1,763,Other,Exp4a,Implicit
4110,3,19,2,0,0,466,Self,Exp4a,Implicit
