Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,Label,Target,Shape,YesNoResp,Target.CRESP,Target.RESP,Target.ACC,Target.RT
1,25,right,male,1,32,好人,T.bmp,Good,Yes,n,n,1,633
1,25,right,male,1,33,常人,T.bmp,Good,No,m,m,1,913
1,25,right,male,1,34,坏人,S.bmp,Bad,Yes,n,m,0,1033
1,25,right,male,1,35,常人,C.bmp,Normal,Yes,n,n,1,993
1,25,right,male,1,36,常人,S.bmp,Bad,No,m,m,1,929
1,25,right,male,1,37,常人,T.bmp,Good,No,m,,0,0
1,25,right,male,1,38,常人,C.bmp,Normal,Yes,n,n,1,866
1,25,right,male,1,39,坏人,S.bmp,Bad,Yes,n,m,0,762
1,25,right,male,1,40,好人,C.bmp,Normal,No,m,n,0,730
1,25,right,male,1,41,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,1,42,坏人,C.bmp,Normal,No,m,m,1,1010
1,25,right,male,1,43,常人,S.bmp,Bad,No,m,m,1,1098
1,25,right,male,1,44,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,1,45,好人,T.bmp,Good,Yes,n,n,1,592
1,25,right,male,1,46,好人,S.bmp,Bad,No,m,m,1,865
1,25,right,male,1,47,好人,T.bmp,Good,Yes,n,n,1,648
1,25,right,male,1,48,坏人,T.bmp,Good,No,m,m,1,776
1,25,right,male,1,49,常人,C.bmp,Normal,Yes,n,m,0,880
1,25,right,male,1,50,坏人,S.bmp,Bad,Yes,n,m,0,888
1,25,right,male,1,51,坏人,T.bmp,Good,No,m,n,0,777
1,25,right,male,1,52,好人,T.bmp,Good,Yes,n,n,1,641
1,25,right,male,1,53,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,1,54,常人,T.bmp,Good,No,m,,0,0
1,25,right,male,1,55,好人,S.bmp,Bad,No,m,m,1,841
1,25,right,male,1,56,坏人,C.bmp,Normal,No,m,n,0,1097
1,25,right,male,1,57,常人,C.bmp,Normal,Yes,n,m,0,617
1,25,right,male,1,58,常人,S.bmp,Bad,No,m,,0,0
1,25,right,male,1,59,好人,T.bmp,Good,Yes,n,n,1,546
1,25,right,male,1,60,好人,C.bmp,Normal,No,m,m,1,866
1,25,right,male,2,1,常人,S.bmp,Bad,No,m,n,0,697
1,25,right,male,2,2,常人,T.bmp,Good,No,m,m,1,993
1,25,right,male,2,3,好人,T.bmp,Good,Yes,n,n,1,945
1,25,right,male,2,4,好人,S.bmp,Bad,No,m,,0,0
1,25,right,male,2,5,坏人,C.bmp,Normal,No,m,n,0,831
1,25,right,male,2,6,坏人,T.bmp,Good,No,m,m,1,896
1,25,right,male,2,7,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,2,8,常人,C.bmp,Normal,Yes,n,n,1,672
1,25,right,male,2,9,好人,T.bmp,Good,Yes,n,n,1,720
1,25,right,male,2,10,坏人,S.bmp,Bad,Yes,n,m,0,888
1,25,right,male,2,11,坏人,S.bmp,Bad,Yes,n,m,0,815
1,25,right,male,2,12,好人,C.bmp,Normal,No,m,,0,0
1,25,right,male,2,13,坏人,S.bmp,Bad,Yes,n,n,1,976
1,25,right,male,2,14,好人,C.bmp,Normal,No,m,m,1,752
1,25,right,male,2,15,坏人,C.bmp,Normal,No,m,m,1,864
1,25,right,male,2,16,坏人,S.bmp,Bad,Yes,n,n,1,784
1,25,right,male,2,17,常人,S.bmp,Bad,No,m,m,1,1024
1,25,right,male,2,18,好人,S.bmp,Bad,No,m,m,1,840
1,25,right,male,2,19,好人,T.bmp,Good,Yes,n,n,1,761
1,25,right,male,2,20,好人,T.bmp,Good,Yes,n,n,1,594
1,25,right,male,2,21,坏人,T.bmp,Good,No,m,n,0,811
1,25,right,male,2,22,常人,T.bmp,Good,No,m,n,0,659
1,25,right,male,2,23,常人,C.bmp,Normal,Yes,n,m,0,619
1,25,right,male,2,24,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,2,25,坏人,T.bmp,Good,No,m,n,0,731
1,25,right,male,2,26,好人,T.bmp,Good,Yes,n,n,1,676
1,25,right,male,2,27,坏人,S.bmp,Bad,Yes,n,m,0,780
1,25,right,male,2,28,坏人,C.bmp,Normal,No,m,,0,0
1,25,right,male,2,29,常人,S.bmp,Bad,No,m,m,1,724
1,25,right,male,2,30,常人,T.bmp,Good,No,m,m,1,836
1,25,right,male,2,31,好人,T.bmp,Good,Yes,n,n,1,716
1,25,right,male,2,32,坏人,S.bmp,Bad,Yes,n,n,1,980
1,25,right,male,2,33,好人,S.bmp,Bad,No,m,m,1,821
1,25,right,male,2,34,常人,C.bmp,Normal,Yes,n,m,0,1061
1,25,right,male,2,35,好人,C.bmp,Normal,No,m,,0,0
1,25,right,male,2,36,常人,C.bmp,Normal,Yes,n,n,1,429
1,25,right,male,2,37,坏人,S.bmp,Bad,Yes,n,m,0,621
1,25,right,male,2,38,好人,C.bmp,Normal,No,m,,0,0
1,25,right,male,2,39,常人,T.bmp,Good,No,m,n,0,467
1,25,right,male,2,40,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,2,41,好人,T.bmp,Good,Yes,n,n,1,427
1,25,right,male,2,42,坏人,C.bmp,Normal,No,m,m,1,643
1,25,right,male,2,43,好人,T.bmp,Good,Yes,n,n,1,611
1,25,right,male,2,44,好人,S.bmp,Bad,No,m,n,0,915
1,25,right,male,2,45,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,2,46,坏人,S.bmp,Bad,Yes,n,m,0,772
1,25,right,male,2,47,坏人,T.bmp,Good,No,m,,0,0
1,25,right,male,2,48,常人,S.bmp,Bad,No,m,m,1,724
1,25,right,male,2,49,常人,C.bmp,Normal,Yes,n,m,0,628
1,25,right,male,2,50,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,2,51,常人,S.bmp,Bad,No,m,n,0,788
1,25,right,male,2,52,常人,C.bmp,Normal,Yes,n,m,0,708
1,25,right,male,2,53,坏人,T.bmp,Good,No,m,,0,0
1,25,right,male,2,54,坏人,S.bmp,Bad,Yes,n,m,0,709
1,25,right,male,2,55,常人,T.bmp,Good,No,m,m,1,965
1,25,right,male,2,56,好人,T.bmp,Good,Yes,n,n,1,509
1,25,right,male,2,57,坏人,C.bmp,Normal,No,m,n,0,717
1,25,right,male,2,58,好人,C.bmp,Normal,No,m,,0,0
1,25,right,male,2,59,好人,S.bmp,Bad,No,m,m,1,901
1,25,right,male,2,60,好人,T.bmp,Good,Yes,n,n,1,870
1,25,right,male,3,1,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,3,2,好人,T.bmp,Good,Yes,n,n,1,641
1,25,right,male,3,3,常人,T.bmp,Good,No,m,m,1,984
1,25,right,male,3,4,好人,S.bmp,Bad,No,m,m,1,792
1,25,right,male,3,5,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,3,6,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,3,7,好人,C.bmp,Normal,No,m,n,0,832
1,25,right,male,3,8,坏人,T.bmp,Good,No,m,n,0,1065
1,25,right,male,3,9,坏人,C.bmp,Normal,No,m,,0,0
1,25,right,male,3,10,常人,S.bmp,Bad,No,m,m,1,1009
1,25,right,male,3,11,好人,T.bmp,Good,Yes,n,n,1,561
1,25,right,male,3,12,常人,C.bmp,Normal,Yes,n,n,1,897
1,25,right,male,3,13,坏人,S.bmp,Bad,Yes,n,n,1,865
1,25,right,male,3,14,好人,S.bmp,Bad,No,m,,0,0
1,25,right,male,3,15,坏人,C.bmp,Normal,No,m,m,1,642
1,25,right,male,3,16,常人,T.bmp,Good,No,m,m,1,858
1,25,right,male,3,17,坏人,T.bmp,Good,No,m,m,1,754
1,25,right,male,3,18,好人,T.bmp,Good,Yes,n,n,1,738
1,25,right,male,3,19,常人,S.bmp,Bad,No,m,m,1,746
1,25,right,male,3,20,好人,T.bmp,Good,Yes,n,n,1,602
1,25,right,male,3,21,好人,C.bmp,Normal,No,m,n,0,643
1,25,right,male,3,22,常人,C.bmp,Normal,Yes,n,m,0,859
1,25,right,male,3,23,常人,C.bmp,Normal,Yes,n,n,1,931
1,25,right,male,3,24,坏人,S.bmp,Bad,Yes,n,m,0,899
1,25,right,male,3,25,常人,T.bmp,Good,No,m,n,0,643
1,25,right,male,3,26,坏人,T.bmp,Good,No,m,m,1,875
1,25,right,male,3,27,好人,T.bmp,Good,Yes,n,n,1,708
1,25,right,male,3,28,好人,C.bmp,Normal,No,m,m,1,692
1,25,right,male,3,29,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,3,30,好人,S.bmp,Bad,No,m,m,1,748
1,25,right,male,3,31,常人,C.bmp,Normal,Yes,n,,0,0
1,25,right,male,3,32,坏人,C.bmp,Normal,No,m,n,0,1028
1,25,right,male,3,33,坏人,S.bmp,Bad,Yes,n,n,1,804
1,25,right,male,3,34,坏人,S.bmp,Bad,Yes,n,m,0,620
1,25,right,male,3,35,常人,S.bmp,Bad,No,m,m,1,820
1,25,right,male,3,36,好人,T.bmp,Good,Yes,n,n,1,436
1,25,right,male,3,37,坏人,S.bmp,Bad,Yes,n,n,1,1004
1,25,right,male,3,38,坏人,T.bmp,Good,No,m,m,1,948
1,25,right,male,3,39,常人,C.bmp,Normal,Yes,n,n,1,780
1,25,right,male,3,40,常人,S.bmp,Bad,No,m,m,1,660
1,25,right,male,3,41,好人,S.bmp,Bad,No,m,m,1,757
1,25,right,male,3,42,常人,T.bmp,Good,No,m,m,1,885
1,25,right,male,3,43,坏人,S.bmp,Bad,Yes,n,n,1,1093
1,25,right,male,3,44,坏人,C.bmp,Normal,No,m,m,1,821
1,25,right,male,3,45,好人,C.bmp,Normal,No,m,n,0,549
1,25,right,male,3,46,好人,T.bmp,Good,Yes,n,n,1,469
1,25,right,male,3,47,常人,C.bmp,Normal,Yes,n,m,0,886
1,25,right,male,3,48,好人,T.bmp,Good,Yes,n,n,1,478
1,25,right,male,3,49,好人,S.bmp,Bad,No,m,m,1,726
1,25,right,male,3,50,坏人,S.bmp,Bad,Yes,n,n,1,838
1,25,right,male,3,51,常人,C.bmp,Normal,Yes,n,n,1,1054
1,25,right,male,3,52,好人,T.bmp,Good,Yes,n,n,1,502
1,25,right,male,3,53,坏人,S.bmp,Bad,Yes,n,n,1,854
1,25,right,male,3,54,坏人,T.bmp,Good,No,m,m,1,871
1,25,right,male,3,55,坏人,C.bmp,Normal,No,m,,0,0
1,25,right,male,3,56,好人,C.bmp,Normal,No,m,m,1,855
1,25,right,male,3,57,好人,T.bmp,Good,Yes,n,n,1,743
1,25,right,male,3,58,常人,S.bmp,Bad,No,m,m,1,1079
1,25,right,male,3,59,常人,C.bmp,Normal,Yes,n,n,1,919
1,25,right,male,3,60,常人,T.bmp,Good,No,m,m,1,623
1,25,right,male,4,1,坏人,S.bmp,Bad,Yes,n,m,0,618
1,25,right,male,4,2,常人,T.bmp,Good,No,m,n,0,731
1,25,right,male,4,3,常人,C.bmp,Normal,Yes,n,n,1,1004
1,25,right,male,4,4,常人,C.bmp,Normal,Yes,n,n,1,732
1,25,right,male,4,5,好人,T.bmp,Good,Yes,n,n,1,524
1,25,right,male,4,6,好人,C.bmp,Normal,No,m,n,0,492
1,25,right,male,4,7,常人,S.bmp,Bad,No,m,n,0,972
1,25,right,male,4,8,坏人,S.bmp,Bad,Yes,n,n,1,981
1,25,right,male,4,9,好人,T.bmp,Good,Yes,n,n,1,581
1,25,right,male,4,10,好人,S.bmp,Bad,No,m,m,1,781
1,25,right,male,4,11,坏人,C.bmp,Normal,No,m,n,0,717
1,25,right,male,4,12,坏人,T.bmp,Good,No,m,n,0,1021
1,25,right,male,4,13,好人,T.bmp,Good,Yes,n,n,1,469
1,25,right,male,4,14,好人,S.bmp,Bad,No,m,m,1,909
1,25,right,male,4,15,常人,C.bmp,Normal,Yes,n,n,1,1014
1,25,right,male,4,16,好人,C.bmp,Normal,No,m,m,1,974
1,25,right,male,4,17,好人,T.bmp,Good,Yes,n,n,1,574
1,25,right,male,4,18,常人,T.bmp,Good,No,m,m,1,902
1,25,right,male,4,19,坏人,S.bmp,Bad,Yes,n,n,1,806
1,25,right,male,4,20,坏人,C.bmp,Normal,No,m,m,1,774
1,25,right,male,4,21,常人,S.bmp,Bad,No,m,n,0,918
1,25,right,male,4,22,坏人,T.bmp,Good,No,m,n,0,520
1,25,right,male,4,23,坏人,S.bmp,Bad,Yes,n,n,1,745
1,25,right,male,4,24,常人,C.bmp,Normal,Yes,n,m,0,897
1,25,right,male,4,25,坏人,T.bmp,Good,No,m,m,1,801
1,25,right,male,4,26,好人,S.bmp,Bad,No,m,n,0,800
1,25,right,male,4,27,常人,T.bmp,Good,No,m,m,1,1096
1,25,right,male,4,28,常人,C.bmp,Normal,Yes,n,n,1,889
1,25,right,male,4,29,好人,T.bmp,Good,Yes,n,n,1,769
1,25,right,male,4,30,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,4,31,常人,C.bmp,Normal,Yes,n,n,1,697
1,25,right,male,4,32,常人,S.bmp,Bad,No,m,m,1,849
1,25,right,male,4,33,坏人,S.bmp,Bad,Yes,n,m,0,969
1,25,right,male,4,34,坏人,C.bmp,Normal,No,m,m,1,801
1,25,right,male,4,35,好人,T.bmp,Good,Yes,n,n,1,554
1,25,right,male,4,36,好人,C.bmp,Normal,No,m,n,0,770
1,25,right,male,4,37,常人,S.bmp,Bad,No,m,,0,0
1,25,right,male,4,38,坏人,C.bmp,Normal,No,m,n,0,618
1,25,right,male,4,39,常人,C.bmp,Normal,Yes,n,n,1,970
1,25,right,male,4,40,好人,T.bmp,Good,Yes,n,n,1,474
1,25,right,male,4,41,坏人,S.bmp,Bad,Yes,n,n,1,754
1,25,right,male,4,42,好人,S.bmp,Bad,No,m,m,1,740
1,25,right,male,4,43,好人,T.bmp,Good,Yes,n,n,1,541
1,25,right,male,4,44,常人,C.bmp,Normal,Yes,n,m,0,709
1,25,right,male,4,45,好人,C.bmp,Normal,No,m,m,1,837
1,25,right,male,4,46,坏人,T.bmp,Good,No,m,n,0,997
1,25,right,male,4,47,坏人,S.bmp,Bad,Yes,n,,0,0
1,25,right,male,4,48,常人,T.bmp,Good,No,m,m,1,734
1,25,right,male,4,49,坏人,C.bmp,Normal,No,m,,0,0
1,25,right,male,4,50,好人,T.bmp,Good,Yes,n,n,1,542
1,25,right,male,4,51,坏人,S.bmp,Bad,Yes,n,n,1,934
1,25,right,male,4,52,好人,S.bmp,Bad,No,m,m,1,758
1,25,right,male,4,53,坏人,T.bmp,Good,No,m,m,1,710
1,25,right,male,4,54,常人,S.bmp,Bad,No,m,n,0,958
1,25,right,male,4,55,常人,T.bmp,Good,No,m,m,1,1039
1,25,right,male,4,56,常人,C.bmp,Normal,Yes,n,n,1,926
1,25,right,male,4,57,常人,C.bmp,Normal,Yes,n,m,0,630
1,25,right,male,4,58,好人,T.bmp,Good,Yes,n,n,1,622
1,25,right,male,4,59,好人,C.bmp,Normal,No,m,m,1,774
1,25,right,male,4,60,坏人,S.bmp,Bad,Yes,n,n,1,1022
1,25,right,male,5,1,好人,S.bmp,Bad,No,m,m,1,679
1,25,right,male,5,2,坏人,T.bmp,Good,No,m,m,1,736
1,25,right,male,5,3,好人,C.bmp,Normal,No,m,m,1,752
1,25,right,male,5,4,常人,C.bmp,Normal,Yes,n,n,1,864
1,25,right,male,5,5,常人,T.bmp,Good,No,m,m,1,848
1,25,right,male,5,6,好人,T.bmp,Good,Yes,n,n,1,672
1,25,right,male,5,7,常人,S.bmp,Bad,No,m,m,1,832
1,25,right,male,5,8,常人,C.bmp,Normal,Yes,n,n,1,888
1,25,right,male,5,9,坏人,C.bmp,Normal,No,m,m,1,641
1,25,right,male,5,10,坏人,S.bmp,Bad,Yes,n,n,1,753
1,25,right,male,5,11,好人,T.bmp,Good,Yes,n,n,1,641
1,25,right,male,5,12,坏人,S.bmp,Bad,Yes,n,n,1,625
1,25,right,male,5,13,坏人,S.bmp,Bad,Yes,n,m,0,721
1,25,right,male,5,14,常人,S.bmp,Bad,No,m,,0,0
1,25,right,male,5,15,好人,C.bmp,Normal,No,m,,0,0
1,25,right,male,5,16,坏人,T.bmp,Good,No,m,m,1,778
1,25,right,male,5,17,常人,C.bmp,Normal,Yes,n,n,1,594
1,25,right,male,5,18,常人,T.bmp,Good,No,m,m,1,602
1,25,right,male,5,19,坏人,C.bmp,Normal,No,m,n,0,818
1,25,right,male,5,20,好人,T.bmp,Good,Yes,n,n,1,641
1,25,right,male,5,21,常人,C.bmp,Normal,Yes,n,n,1,1001
1,25,right,male,5,22,坏人,S.bmp,Bad,Yes,n,m,0,602
1,25,right,male,5,23,好人,T.bmp,Good,Yes,n,n,1,562
1,25,right,male,5,24,好人,S.bmp,Bad,No,m,m,1,826
1,25,right,male,5,25,好人,T.bmp,Good,Yes,n,n,1,778
1,25,right,male,5,26,好人,T.bmp,Good,Yes,n,n,1,642
1,25,right,male,5,27,好人,S.bmp,Bad,No,m,m,1,722
1,25,right,male,5,28,常人,C.bmp,Normal,Yes,n,n,1,770
1,25,right,male,5,29,坏人,C.bmp,Normal,No,m,m,1,675
1,25,right,male,5,30,常人,C.bmp,Normal,Yes,n,n,1,707
1,25,right,male,5,31,常人,T.bmp,Good,No,m,m,1,747
1,25,right,male,5,32,常人,S.bmp,Bad,No,m,n,0,851
1,25,right,male,5,33,坏人,S.bmp,Bad,Yes,n,n,1,603
1,25,right,male,5,34,坏人,T.bmp,Good,No,m,m,1,835
1,25,right,male,5,35,好人,C.bmp,Normal,No,m,n,0,604
1,25,right,male,5,36,坏人,S.bmp,Bad,Yes,n,m,0,845
1,25,right,male,5,37,坏人,S.bmp,Bad,Yes,n,n,1,630
1,25,right,male,5,38,常人,T.bmp,Good,No,m,m,1,670
1,25,right,male,5,39,常人,C.bmp,Normal,Yes,n,n,1,662
1,25,right,male,5,40,好人,S.bmp,Bad,No,m,m,1,694
1,25,right,male,5,41,坏人,T.bmp,Good,No,m,m,1,782
1,25,right,male,5,42,好人,C.bmp,Normal,No,m,n,0,615
1,25,right,male,5,43,好人,T.bmp,Good,Yes,n,n,1,551
1,25,right,male,5,44,坏人,S.bmp,Bad,Yes,n,n,1,855
1,25,right,male,5,45,好人,T.bmp,Good,Yes,n,n,1,775
1,25,right,male,5,46,常人,C.bmp,Normal,Yes,n,n,1,871
1,25,right,male,5,47,坏人,C.bmp,Normal,No,m,m,1,823
1,25,right,male,5,48,常人,S.bmp,Bad,No,m,m,1,1031
1,25,right,male,5,49,常人,C.bmp,Normal,Yes,n,n,1,736
1,25,right,male,5,50,常人,T.bmp,Good,No,m,m,1,719
1,25,right,male,5,51,好人,S.bmp,Bad,No,m,n,0,503
1,25,right,male,5,52,好人,T.bmp,Good,Yes,n,n,1,495
1,25,right,male,5,53,坏人,C.bmp,Normal,No,m,m,1,735
1,25,right,male,5,54,坏人,S.bmp,Bad,Yes,n,n,1,607
1,25,right,male,5,55,常人,S.bmp,Bad,No,m,m,1,800
1,25,right,male,5,56,好人,T.bmp,Good,Yes,n,n,1,441
1,25,right,male,5,57,坏人,S.bmp,Bad,Yes,n,n,1,850
1,25,right,male,5,58,坏人,T.bmp,Good,No,m,m,1,874
1,25,right,male,5,59,好人,C.bmp,Normal,No,m,n,0,914
1,25,right,male,5,60,常人,C.bmp,Normal,Yes,n,n,1,706
1,25,right,male,6,1,常人,S.bmp,Bad,No,m,,0,0
1,25,right,male,6,2,好人,C.bmp,Normal,No,m,m,1,834
1,25,right,male,6,3,坏人,T.bmp,Good,No,m,m,1,954
1,25,right,male,6,4,坏人,C.bmp,Normal,No,m,m,1,922
1,25,right,male,6,5,常人,T.bmp,Good,No,m,m,1,770
1,25,right,male,6,6,好人,T.bmp,Good,Yes,n,m,0,642
1,25,right,male,6,7,好人,S.bmp,Bad,No,m,m,1,866
1,25,right,male,6,8,常人,C.bmp,Normal,Yes,n,n,1,834
1,25,right,male,6,9,常人,C.bmp,Normal,Yes,n,n,1,555
1,25,right,male,6,10,好人,T.bmp,Good,Yes,n,n,1,675
1,25,right,male,6,11,坏人,S.bmp,Bad,Yes,n,n,1,651
1,25,right,male,6,12,坏人,S.bmp,Bad,Yes,n,m,0,899
1,25,right,male,6,13,常人,S.bmp,Bad,No,m,m,1,754
1,25,right,male,6,14,坏人,S.bmp,Bad,Yes,n,n,1,786
1,25,right,male,6,15,好人,T.bmp,Good,Yes,n,n,1,578
1,25,right,male,6,16,坏人,S.bmp,Bad,Yes,n,n,1,707
1,25,right,male,6,17,好人,T.bmp,Good,Yes,n,n,1,691
1,25,right,male,6,18,好人,C.bmp,Normal,No,m,m,1,747
1,25,right,male,6,19,坏人,T.bmp,Good,No,m,m,1,1059
1,25,right,male,6,20,坏人,C.bmp,Normal,No,m,,0,0
1,25,right,male,6,21,常人,C.bmp,Normal,Yes,n,n,1,683
1,25,right,male,6,22,常人,C.bmp,Normal,Yes,n,n,1,444
1,25,right,male,6,23,常人,T.bmp,Good,No,m,m,1,660
1,25,right,male,6,24,好人,S.bmp,Bad,No,m,m,1,676
1,25,right,male,6,25,常人,S.bmp,Bad,No,m,n,0,796
1,25,right,male,6,26,坏人,T.bmp,Good,No,m,n,0,748
1,25,right,male,6,27,坏人,C.bmp,Normal,No,m,m,1,1004
1,25,right,male,6,28,好人,S.bmp,Bad,No,m,m,1,756
1,25,right,male,6,29,坏人,S.bmp,Bad,Yes,n,n,1,933
1,25,right,male,6,30,好人,T.bmp,Good,Yes,n,n,1,685
1,25,right,male,6,31,常人,T.bmp,Good,No,m,m,1,1085
1,25,right,male,6,32,好人,C.bmp,Normal,No,m,m,1,773
1,25,right,male,6,33,坏人,S.bmp,Bad,Yes,n,n,1,813
1,25,right,male,6,34,好人,T.bmp,Good,Yes,n,n,1,645
1,25,right,male,6,35,常人,C.bmp,Normal,Yes,n,m,0,797
1,25,right,male,6,36,常人,C.bmp,Normal,Yes,n,n,1,606
1,25,right,male,6,37,坏人,C.bmp,Normal,No,m,m,1,822
1,25,right,male,6,38,常人,C.bmp,Normal,Yes,n,n,1,1078
1,25,right,male,6,39,坏人,S.bmp,Bad,Yes,n,n,1,958
1,25,right,male,6,40,常人,T.bmp,Good,No,m,m,1,694
1,25,right,male,6,41,好人,T.bmp,Good,Yes,n,n,1,694
1,25,right,male,6,42,好人,S.bmp,Bad,No,m,m,1,1054
1,25,right,male,6,43,常人,S.bmp,Bad,No,m,m,1,719
1,25,right,male,6,44,常人,C.bmp,Normal,Yes,n,n,1,630
1,25,right,male,6,45,好人,T.bmp,Good,Yes,n,n,1,718
1,25,right,male,6,46,好人,C.bmp,Normal,No,m,m,1,846
1,25,right,male,6,47,坏人,T.bmp,Good,No,m,m,1,718
1,25,right,male,6,48,坏人,S.bmp,Bad,Yes,n,m,0,702
1,25,right,male,6,49,好人,C.bmp,Normal,No,m,n,0,679
1,25,right,male,6,50,好人,S.bmp,Bad,No,m,m,1,887
1,25,right,male,6,51,常人,S.bmp,Bad,No,m,m,1,951
1,25,right,male,6,52,常人,C.bmp,Normal,Yes,n,n,1,639
1,25,right,male,6,53,好人,T.bmp,Good,Yes,n,n,1,543
1,25,right,male,6,54,常人,C.bmp,Normal,Yes,n,n,1,1063
1,25,right,male,6,55,坏人,C.bmp,Normal,No,m,m,1,592
1,25,right,male,6,56,坏人,S.bmp,Bad,Yes,n,n,1,704
1,25,right,male,6,57,坏人,S.bmp,Bad,Yes,n,n,1,576
1,25,right,male,6,58,好人,T.bmp,Good,Yes,n,n,1,616
1,25,right,male,6,59,常人,T.bmp,Good,No,m,m,1,808
1,25,right,male,6,60,坏人,T.bmp,Good,No,m,n,0,656
10,24,right,female,,1,好人,S.bmp,Bad,No,n,,0,0
10,24,right,female,,2,坏人,S.bmp,Bad,Yes,m,,0,0
10,24,right,female,,3,好人,C.bmp,Normal,No,n,,0,0
10,24,right,female,,4,坏人,C.bmp,Normal,No,n,,0,0
10,24,right,female,,5,坏人,S.bmp,Bad,Yes,m,,0,0
10,24,right,female,,6,常人,C.bmp,Normal,Yes,m,,0,0
10,24,right,female,,7,常人,T.bmp,Good,No,n,,0,0
10,24,right,female,,8,常人,C.bmp,Normal,Yes,m,n,0,118
10,24,right,female,,9,常人,S.bmp,Bad,No,n,,0,0
10,24,right,female,,10,好人,T.bmp,Good,Yes,m,,0,0
10,24,right,female,,11,坏人,T.bmp,Good,No,n,,0,0
10,24,right,female,,12,好人,T.bmp,Good,Yes,m,,0,0
10,24,right,female,,13,好人,S.bmp,Bad,No,n,,0,0
10,24,right,female,,14,常人,S.bmp,Bad,No,n,n,1,15
