Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,Label,Target,Shape,YesNoResp,Target.CRESP,Target.RESP,Target.ACC,Target.RT
1144,20,right,female,11,27,常人,S.bmp,Normal,Yes,m,m,1,1037
1144,20,right,female,11,28,常人,S.bmp,Normal,Yes,m,m,1,609
1144,20,right,female,11,29,善人,S.bmp,Normal,No,n,n,1,791
1144,20,right,female,11,30,常人,C.bmp,Bad,No,n,n,1,1050
1144,20,right,female,11,31,恶人,C.bmp,Bad,Yes,m,m,1,965
1144,20,right,female,11,32,善人,C.bmp,Bad,No,n,n,1,959
1144,20,right,female,11,33,常人,T.bmp,Good,No,n,n,1,757
1144,20,right,female,11,34,恶人,C.bmp,Bad,Yes,m,n,0,978
1144,20,right,female,11,35,善人,T.bmp,Good,Yes,m,m,1,702
1144,20,right,female,11,36,善人,T.bmp,Good,Yes,m,m,1,427
1144,20,right,female,11,37,常人,S.bmp,Normal,Yes,m,m,1,686
1144,20,right,female,11,38,善人,T.bmp,Good,Yes,m,n,0,944
1144,20,right,female,11,39,善人,C.bmp,Bad,No,n,n,1,936
1144,20,right,female,11,40,善人,S.bmp,Normal,No,n,m,0,775
1144,20,right,female,11,41,恶人,C.bmp,Bad,Yes,m,m,1,767
1144,20,right,female,11,42,恶人,C.bmp,Bad,Yes,m,n,0,720
1144,20,right,female,11,43,常人,T.bmp,Good,No,n,n,1,905
1144,20,right,female,11,44,恶人,S.bmp,Normal,No,n,n,1,894
1144,20,right,female,11,45,善人,T.bmp,Good,Yes,m,,0,0
1144,20,right,female,11,46,常人,C.bmp,Bad,No,n,m,0,419
1144,20,right,female,11,47,恶人,T.bmp,Good,No,n,n,1,602
1144,20,right,female,11,48,常人,S.bmp,Normal,Yes,m,m,1,594
1144,20,right,female,11,49,恶人,T.bmp,Good,No,n,n,1,700
1144,20,right,female,11,50,善人,T.bmp,Good,Yes,m,m,1,808
1144,20,right,female,11,51,常人,C.bmp,Bad,No,n,n,1,798
1144,20,right,female,11,52,善人,S.bmp,Normal,No,n,m,0,754
1144,20,right,female,11,53,常人,S.bmp,Normal,Yes,m,n,0,438
1144,20,right,female,11,54,常人,T.bmp,Good,No,n,n,1,621
1144,20,right,female,11,55,恶人,C.bmp,Bad,Yes,m,m,1,765
1144,20,right,female,11,56,常人,S.bmp,Normal,Yes,m,m,1,604
1144,20,right,female,11,57,恶人,C.bmp,Bad,Yes,m,n,0,672
1144,20,right,female,11,58,恶人,S.bmp,Normal,No,n,n,1,751
1144,20,right,female,11,59,善人,C.bmp,Bad,No,n,,0,0
1144,20,right,female,11,60,善人,T.bmp,Good,Yes,m,n,0,47
1144,20,right,female,12,1,恶人,T.bmp,Good,No,n,m,0,885
1144,20,right,female,12,2,常人,T.bmp,Good,No,n,n,1,648
1144,20,right,female,12,3,恶人,C.bmp,Bad,Yes,m,m,1,792
1144,20,right,female,12,4,常人,C.bmp,Bad,No,n,n,1,745
1144,20,right,female,12,5,善人,S.bmp,Normal,No,n,n,1,661
1144,20,right,female,12,6,恶人,C.bmp,Bad,Yes,m,m,1,579
1144,20,right,female,12,7,善人,T.bmp,Good,Yes,m,m,1,529
1144,20,right,female,12,8,善人,T.bmp,Good,Yes,m,m,1,941
1144,20,right,female,12,9,常人,S.bmp,Normal,Yes,m,n,0,589
1144,20,right,female,12,10,常人,S.bmp,Normal,Yes,m,m,1,429
1144,20,right,female,12,11,恶人,S.bmp,Normal,No,n,m,0,459
1144,20,right,female,12,12,善人,C.bmp,Bad,No,n,m,0,1099
1144,20,right,female,12,13,常人,S.bmp,Normal,Yes,m,m,1,786
1144,20,right,female,12,14,恶人,S.bmp,Normal,No,n,n,1,1006
1144,20,right,female,12,15,常人,T.bmp,Good,No,n,m,0,818
1144,20,right,female,12,16,恶人,C.bmp,Bad,Yes,m,m,1,771
1144,20,right,female,12,17,恶人,T.bmp,Good,No,n,m,0,992
1144,20,right,female,12,18,善人,S.bmp,Normal,No,n,n,1,831
1144,20,right,female,12,19,善人,C.bmp,Bad,No,n,,0,0
1144,20,right,female,12,20,恶人,C.bmp,Bad,Yes,m,n,0,547
1144,20,right,female,12,21,善人,T.bmp,Good,Yes,m,n,0,691
1144,20,right,female,12,22,常人,C.bmp,Bad,No,n,n,1,771
1144,20,right,female,12,23,常人,S.bmp,Normal,Yes,m,m,1,648
1144,20,right,female,12,24,善人,T.bmp,Good,Yes,m,n,0,803
1144,20,right,female,12,25,恶人,C.bmp,Bad,Yes,m,n,0,642
1144,20,right,female,12,26,恶人,T.bmp,Good,No,n,m,0,22
1144,20,right,female,12,27,恶人,S.bmp,Normal,No,n,n,1,434
1144,20,right,female,12,28,常人,C.bmp,Bad,No,n,n,1,655
1144,20,right,female,12,29,常人,S.bmp,Normal,Yes,m,m,1,608
1144,20,right,female,12,30,常人,S.bmp,Normal,Yes,m,m,1,572
1144,20,right,female,12,31,恶人,C.bmp,Bad,Yes,m,m,1,793
